2125,80.0
2303,208.0
3911,203.0
3904,148.0
1084,140.0
2756,252.0
3250,225.0
2493,127.5
3215,147.0
353,412.0
2302,222.75
1212,126.75
1015,154.0
1412,162.0
266,140.0
3177,86.0
2979,204.0
2711,185.0
479,367.5
2811,90.0
4848,113.25
4680,259.0
4456,403.0
2248,442.0
1555,495.0
3011,384.0
994,84.0
2565,390.0
4110,121.0
4866,389.5
2836,90.0
2826,147.0
225,129.0
2145,199.5
4924,588.0
2351,111.75
4812,310.0
1678,208.0
3916,185.0
4603,126.0
4230,202.5
3149,204.0
2170,280.0
3963,220.0
2055,672.0
1357,150.0
3417,220.5
426,164.0
4890,205.5
640,120.0
1724,96.0
2526,432.0
1812,96.0
2897,192.0
4433,96.0
998,609.0
3073,360.5
4615,870.0
1490,384.0
4643,464.0
3193,40.0
574,480.0
1250,122.25
1337,208.0
153,234.0
2747,294.0
4597,195.0
1506,299.25
38,185.0
3947,342.0
2289,296.0
2506,319.0
4003,112.5
64,80.0
2441,192.0
1426,363.0
4528,783.0
4901,39.0
4311,160.0
2957,216.0
3378,98.0
1943,90.0
2638,256.5
4337,352.0
4511,205.5
5178,129.0
3295,135.0
1701,187.0
1959,399.0
3865,528.0
319,93.0
2370,435.0
2989,104.0
4540,162.0
4494,126.0
3035,182.5
4373,96.0
4389,100.0
1598,297.0
3026,160.0
2715,130.0
268,190.0
1969,368.5
5227,130.5
3802,127.5
1012,288.0
2253,216.0
3576,363.0
2335,216.0
3851,126.0
2924,93.0
3406,160.0
668,150.0
1393,96.0
274,126.0
4416,266.0
3017,129.0
2019,123.0
4165,231.0
4634,100.0
872,108.0
4740,209.0
51,120.0
3801,96.0
4047,111.75
2543,205.0
5060,135.0
4213,190.0
2962,465.0
980,296.0
1487,696.0
4421,234.0
3018,640.0
1923,152.0
2694,152.0
1970,276.0
2132,114.0
2998,120.0
4010,185.0
1554,171.0
2387,96.0
4224,400.0
2689,700.0
1557,82.0
2723,130.0
3475,120.0
1919,189.0
3459,333.5
786,552.0
4261,120.0
4041,91.5
60,152.0
3172,144.0
4335,238.0
2658,222.0
958,377.0
2181,172.0
1096,696.0
1061,96.0
1292,200.0
4245,129.0
4958,170.0
371,216.0
1163,126.0
3292,319.0
1353,527.0
5023,90.0
3182,374.0
2592,168.0
1551,181.25
3137,462.0
1563,216.0
711,129.0
4119,87.0
1154,87.0
5099,290.0
639,374.0
2315,96.0
5074,152.0
1439,148.0
1996,93.0
4462,222.0
3539,98.0
4263,405.0
281,279.0
5147,392.0
660,341.0
4957,106.0
954,98.0
4208,232.75
3735,234.5
4152,125.0
3622,841.0
3476,261.25
3977,222.0
522,192.0
2605,85.0
4885,696.0
3812,160.0
527,272.0
1312,86.0
1310,199.5
3761,352.0
731,181.5
1902,250.0
2775,185.0
2874,170.0
1297,608.0
1102,184.5
2431,145.0
3003,576.0
5047,190.0
3012,774.0
4445,83.0
36,202.0
93,216.0
4905,252.0
3532,276.0
498,105.0
2126,320.0
4008,110.0
1581,240.0
609,90.0
700,532.0
3928,302.5
5226,90.0
1002,297.0
1355,186.0
3296,200.0
1858,171.0
159,395.25
878,160.0
1631,52.0
116,121.5
4297,450.0
92,297.0
3966,238.0
3530,220.5
2466,170.0
3274,204.0
4731,165.0
2032,146.0
4574,660.0
2896,234.5
4102,285.0
4426,160.0
3859,285.0
1646,672.0
3131,297.5
4595,292.0
3034,252.0
1339,100.0
2706,480.0
943,152.5
2752,111.0
2737,126.0
1602,208.0
3138,86.5
838,563.5
2420,432.0
3379,139.0
4364,210.0
2159,190.0
3957,217.5
5026,80.0
4203,296.0
3146,116.0
3538,283.5
1040,141.0
1592,222.25
3337,96.0
829,396.0
2556,223.5
3064,117.0
3722,324.0
2760,195.0
968,186.0
652,162.0
3925,152.0
3864,120.0
2300,86.0
3240,169.0
2985,89.0
5179,126.0
3323,666.0
611,522.0
913,160.0
235,203.0
5063,120.0
650,126.0
1560,152.0
3762,106.0
3527,382.5
803,84.5
5008,143.0
1182,166.5
4329,154.0
397,91.5
4799,126.0
494,496.0
5084,137.25
4967,197.5
3675,742.5
5013,400.0
4651,106.5
5208,319.0
4014,160.0
549,152.0
374,183.75
237,870.0
5108,202.5
1474,168.0
333,465.0
3503,189.0
855,363.0
2471,100.0
2323,130.0
642,297.0
4761,195.0
2722,168.0
1091,182.0
5091,462.0
1296,630.0
2782,88.0
4207,135.0
336,126.0
2530,100.0
1808,299.75
366,160.0
1638,126.0
1868,100.0
4732,195.5
3935,252.0
3206,416.0
1427,88.0
1854,98.0
3730,496.0
2904,126.0
197,354.75
1502,150.0
3493,259.0
1876,164.0
1708,220.0
1513,160.0
2257,210.0
4312,185.0
3881,128.25
1573,107.0
4174,148.0
4095,204.0
4743,130.5
3362,104.0
168,237.5
4410,190.0
2209,164.0
4688,203.0
1797,264.0
3922,148.0
4139,360.0
5092,135.0
477,208.0
1459,621.0
5090,216.0
1649,216.0
860,99.0
2797,178.5
3169,177.75
1313,129.0
4833,117.0
2033,96.0
3436,203.0
4769,754.0
1062,357.0
4645,95.0
4544,120.0
3504,168.0
2898,438.75
217,132.0
369,756.0
4075,324.0
2395,129.0
3856,102.0
4120,162.5
2793,272.0
5167,250.0
3625,88.0
2537,192.0
1568,125.25
3468,216.0
1165,103.0
4717,135.0
329,90.0
564,88.0
1875,180.0
4105,128.25
4805,144.0
651,90.0
2092,493.0
1707,212.5
4701,304.0
2751,442.0
1079,288.0
1073,522.0
4533,338.0
265,176.0
2648,448.0
1086,111.0
127,533.0
5100,190.0
2424,219.0
1423,161.0
2416,162.0
620,252.0
227,250.75
3792,88.5
1039,100.0
421,170.0
1215,148.0
2148,120.0
4874,210.0
2609,304.0
5096,193.5
3749,242.25
3867,393.75
3999,451.5
3473,165.0
1705,92.0
4608,86.0
4822,272.0
3483,144.0
3163,148.5
529,185.0
2048,123.0
2498,522.0
4767,126.0
122,592.0
3087,87.0
4612,297.0
4952,396.5
2094,187.5
3180,201.0
4206,219.0
2301,570.0
1399,529.25
3774,114.0
3742,147.5
3636,222.0
4005,216.0
1601,129.0
688,240.0
692,925.0
222,238.0
3817,312.5
981,187.5
1362,96.0
2566,512.0
5251,229.5
760,228.0
3707,324.0
1243,185.0
4883,145.0
2294,151.0
1852,495.0
4300,160.0
4384,91.5
1447,272.0
2673,156.25
1607,374.0
5041,287.5
3550,98.0
559,90.0
4023,200.0
2007,279.0
1308,160.0
568,187.5
2535,667.0
584,126.0
3065,270.0
2667,87.0
2214,129.0
809,262.5
450,148.0
3023,150.0
3608,429.0
2377,110.0
3971,374.0
1206,238.0
5056,212.0
2367,209.0
4056,198.0
1511,129.0
4375,180.0
4571,170.0
2891,135.0
4745,168.0
3059,300.0
759,726.0
4966,374.0
3397,115.0
945,100.0
4607,126.0
184,98.0
5237,100.0
1976,129.0
992,286.0
2356,340.0
5010,120.0
2517,259.0
3726,110.0
3574,396.0
4696,154.0
2259,100.0
488,176.0
581,81.0
2363,333.0
547,322.0
1895,270.0
1109,812.0
63,234.5
816,532.0
3942,195.0
2474,570.0
2910,460.0
4259,216.0
1608,100.0
2464,144.0
3076,105.0
2799,600.0
1234,93.0
234,432.0
2992,680.0
1883,187.5
2158,187.5
4306,160.0
3553,129.0
918,420.0
489,172.0
5182,225.0
1668,96.0
4301,116.25
4573,340.0
3453,264.0
3057,240.0
4818,195.0
2299,544.0
533,384.0
4013,126.0
2696,224.0
2792,126.0
1289,555.0
3209,384.0
2875,624.0
175,93.0
395,126.0
4286,130.0
1925,100.0
2084,93.0
2741,111.75
2056,198.0
1682,638.0
2975,117.0
1644,160.0
780,152.0
11,87.0
589,126.0
2524,288.0
4742,99.0
3770,112.5
1637,114.0
955,210.0
3531,210.0
590,114.0
4305,148.0
1939,148.0
2143,148.0
2727,180.0
2275,171.0
4449,129.0
4553,182.0
4345,129.0
3449,32.0
480,594.0
4598,93.0
4179,180.0
2933,228.0
677,114.0
3100,195.5
2934,713.0
2589,120.0
3969,132.0
1643,240.0
4858,187.0
2391,90.0
2064,120.0
646,154.0
205,168.75
4296,99.0
454,127.5
1894,152.0
1461,680.0
798,186.0
229,88.0
3939,190.0
4274,240.0
2976,136.0
3984,114.75
2106,152.0
2447,434.0
3885,468.0
608,86.0
3759,132.0
4290,166.5
4278,312.0
5028,151.0
897,391.5
3551,252.0
4328,168.0
5131,413.0
256,228.0
2090,96.0
4169,126.0
3823,180.0
1526,619.5
2499,172.5
3184,146.0
3523,297.0
2724,252.0
1596,318.75
2580,90.0
988,222.0
1044,129.0
3189,140.0
3842,169.0
546,152.0
4625,660.0
3684,88.5
1343,181.5
396,129.0
3567,527.0
4415,168.0
179,129.0
50,222.0
204,702.0
4066,841.0
2285,90.0
425,90.0
1377,130.5
2015,160.0
4667,96.0
3125,190.0
3496,126.0
2697,198.0
1771,230.0
2718,754.0
4495,330.0
248,96.0
1027,841.0
1352,100.0
2815,129.0
4831,184.5
3434,181.25
914,127.5
398,216.0
1865,160.0
405,512.0
3500,210.0
1244,100.5
1080,644.0
1515,297.0
1796,100.0
2345,448.0
3896,168.0
5098,227.5
4713,304.0
3099,54.0
2290,457.5
1098,104.5
4444,100.0
810,120.0
3367,134.75
2802,468.0
2516,333.0
21,290.0
104,197.5
517,234.0
2570,85.0
1290,96.0
661,90.0
2762,98.0
1633,135.0
4992,226.5
2122,86.0
2262,190.0
33,96.0
1809,215.0
638,535.5
4137,364.0
3474,129.0
2052,185.0
348,94.5
2309,221.0
2291,100.0
3524,328.0
469,144.0
3354,96.0
1076,232.0
787,123.75
418,105.75
3703,96.0
2889,136.0
694,496.0
1590,165.0
326,333.0
236,180.0
3363,812.0
2479,175.5
880,88.5
3901,100.0
1203,115.0
2020,136.5
2372,372.0
1841,106.0
4893,148.0
1807,93.0
490,121.0
3263,126.0
1503,154.0
1818,132.5
1929,162.0
837,151.0
4839,135.0
1484,175.0
1664,129.0
2630,110.0
1438,178.5
3982,250.0
511,95.5
1541,172.0
2973,164.0
2681,754.0
729,240.0
1501,106.0
3778,166.0
2002,510.0
2467,216.0
3129,357.5
4478,562.5
1574,90.0
5002,151.5
3014,180.0
836,152.5
5164,228.0
1042,338.0
3710,99.0
2226,210.0
3739,228.0
2344,713.0
102,496.0
869,127.5
1498,204.0
182,259.0
2846,127.5
4884,86.0
270,212.5
2411,100.0
4735,185.0
1422,185.0
1444,238.0
3983,208.0
3565,324.0
2207,198.0
942,96.0
4351,170.0
3420,86.0
4053,651.0
685,158.0
13,187.5
4870,192.0
2591,90.0
873,189.0
3000,96.0
3202,330.0
1859,442.0
4327,90.0
4922,366.0
1857,151.0
3998,220.0
4460,90.0
2191,180.0
2354,88.0
3994,357.5
4891,760.0
5126,106.0
2081,85.5
571,85.5
2058,186.25
171,170.0
4019,170.0
1214,222.0
3471,102.0
3124,120.0
605,127.5
1373,783.0
696,232.75
985,378.0
766,399.5
4106,168.0
879,172.0
2210,122.25
2204,180.0
3289,129.0
1131,144.0
4004,296.0
84,696.0
382,264.0
2004,210.0
1867,150.0
3380,146.0
3304,754.0
514,96.0
5024,638.0
194,88.0
4320,91.0
2853,150.0
4621,416.0
2529,620.0
4809,177.0
3541,170.0
4161,162.0
5185,144.0
5194,160.0
1390,123.0
1336,124.5
1384,425.25
5137,152.0
3444,259.0
2837,98.0
3457,177.0
902,216.0
4321,106.5
4020,580.0
1499,555.5
4515,105.0
1999,150.0
2761,190.0
3287,528.0
1129,144.0
2634,180.0
2695,175.0
1850,190.0
4463,126.0
1301,160.0
1799,185.0
3121,204.0
2982,111.0
4642,225.0
2252,160.0
3419,270.0
2394,190.0
4851,84.0
797,231.0
1192,495.0
2199,182.5
45,103.0
4493,151.0
1237,152.0
4804,148.0
4710,120.0
883,100.0
1692,140.0
3415,111.0
4564,127.5
892,195.75
4163,528.0
2532,96.0
4819,476.25
4331,216.0
1385,238.0
2929,480.0
4923,195.0
3349,127.5
3203,89.0
3556,153.0
5123,210.0
384,340.0
4541,127.5
2713,152.0
2818,219.0
4928,192.0
2639,90.0
4252,117.0
383,87.0
3454,129.0
3123,496.0
2534,231.0
850,416.0
2082,477.0
5213,114.0
4517,120.0
3426,152.0
2271,45.0
3798,90.0
2961,228.0
4581,210.0
4630,408.0
4182,104.0
4085,386.75
4302,248.5
3712,190.0
1231,129.0
3700,360.0
3333,274.5
3372,297.0
1416,130.5
4459,589.0
4031,532.0
2061,168.0
1441,650.0
3529,127.5
3352,270.0
76,202.5
1685,86.0
2040,146.0
3385,240.0
2593,120.0
4729,616.0
61,80.0
4316,152.0
2804,390.0
1717,187.5
3893,220.5
525,189.0
3302,158.0
2656,170.0
1519,514.5
3188,126.75
5015,102.0
1282,145.0
3443,115.5
4128,396.0
5143,126.0
3241,837.0
4436,106.0
2542,149.0
615,522.0
132,70.0
3005,336.0
4793,216.0
3691,106.0
3284,283.5
728,144.0
4617,126.0
2318,737.5
1177,320.0
3159,105.0
2021,120.0
1849,234.0
4064,522.0
1614,144.0
3364,198.0
911,192.0
4447,1113.75
2157,190.0
4181,682.0
1054,297.0
3375,551.0
2670,182.5
4897,147.0
4251,126.0
3655,168.0
5253,445.5
1497,186.0
5081,90.0
2886,638.0
309,100.0
2462,113.25
2687,99.0
2071,120.0
3571,169.75
4241,86.0
4200,203.0
4288,262.5
4420,80.0
2273,129.0
2610,496.0
1281,220.5
1898,176.0
1632,187.5
1495,108.0
2281,134.25
4501,148.0
162,126.0
3316,680.0
3744,189.0
1016,118.5
487,121.5
4347,114.0
4412,684.0
4913,110.0
3797,155.0
3437,127.5
4016,231.0
428,123.0
4781,306.0
475,135.0
4385,456.0
4855,216.0
1142,366.0
3989,160.0
3772,131.25
2242,180.0
83,277.5
613,86.0
683,164.0
3046,90.0
649,100.0
3168,132.0
3074,168.0
3558,144.0
4880,135.0
794,195.0
2814,430.0
4770,728.0
679,130.5
387,170.0
3024,409.5
3331,106.0
5152,526.5
10,76.0
1872,150.0
1048,60.75
3293,138.25
3787,403.0
4790,100.0
5049,86.0
4652,86.0
924,96.0
4760,144.0
4921,180.0
1906,725.0
492,160.0
2076,106.0
219,170.0
4554,154.0
3400,126.0
5124,696.0
5187,522.0
618,187.5
1720,320.0
1964,132.0
4357,476.0
3439,149.0
2487,100.0
2554,118.0
4043,207.0
2436,370.0
1641,96.0
614,266.0
3208,196.0
1693,132.0
1473,167.5
2940,120.0
1924,384.0
3141,117.0
4487,195.0
3643,168.0
3105,342.0
3109,93.0
434,198.0
804,216.0
3370,185.0
2700,117.0
2787,216.0
34,129.0
3781,86.0
1753,168.0
455,96.0
4752,165.0
3416,228.0
1302,240.0
1737,166.0
1694,232.0
2111,172.0
3258,151.0
2024,169.0
2329,84.0
378,435.5
1024,590.0
3830,365.5
1740,126.0
2398,252.0
2196,240.0
4936,133.5
4580,315.0
4937,228.0
4907,754.0
4526,160.0
3653,154.0
4405,118.0
3039,272.0
245,192.5
1462,178.75
903,93.0
1347,90.0
3509,390.0
2773,725.0
3667,86.0
3490,174.0
3359,450.0
458,465.0
3682,756.0
3431,160.0
3918,49.5
1272,825.0
4030,190.0
1679,110.0
2980,262.5
4144,609.0
1618,240.0
3246,448.0
3259,168.0
3780,106.0
2660,84.0
74,93.0
4046,216.0
849,201.0
4552,308.0
3958,252.0
4746,200.0
4808,160.0
1534,182.5
1128,127.5
1732,282.75
3883,296.0
3205,148.0
1220,445.5
1731,190.0
2582,142.5
3627,332.5
3888,288.0
1700,126.75
4558,660.0
185,84.0
4699,238.5
386,112.5
3869,80.0
4383,160.5
1869,94.5
894,272.0
3261,86.0
2442,86.0
5125,96.0
1651,593.25
4217,204.0
5215,297.0
2911,220.0
626,192.0
4052,168.0
929,379.5
4145,100.0
3225,123.0
4507,120.0
2791,190.0
3824,492.0
4542,200.0
1227,126.0
1419,129.0
4204,324.0
4393,725.0
1530,160.0
4702,216.0
2266,219.0
5163,238.0
2944,313.5
4800,171.25
4407,182.0
3390,215.0
2546,117.0
4979,129.0
4947,139.5
768,168.0
252,306.0
3462,200.0
209,493.0
4440,126.0
1696,476.0
3213,182.5
394,90.0
5067,232.75
2473,288.0
1242,792.0
1028,152.0
3635,182.0
4374,90.0
1037,106.0
4640,83.0
2353,342.0
4940,170.0
286,365.75
833,288.0
2000,198.0
5088,135.0
2327,600.0
2878,150.0
283,812.0
1457,86.5
5205,190.0
926,152.0
3705,589.0
3071,152.0
2413,135.0
3178,88.0
4535,114.0
3510,296.0
105,129.0
5052,330.0
3102,395.5
2079,87.5
3502,162.0
2038,150.5
1713,296.0
1360,170.0
2880,162.0
4309,88.0
3297,89.5
1388,328.5
2968,108.0
3648,180.0
1199,120.0
1307,294.0
4860,125.25
2401,106.0
1845,86.0
325,306.0
4170,406.0
3094,240.0
4065,341.0
612,320.0
2651,190.0
291,496.0
269,150.0
253,204.0
2491,462.5
2557,616.0
3948,578.0
2426,152.0
2041,180.0
920,390.0
3658,100.0
4616,136.0
3155,222.0
4298,156.0
4594,114.0
460,152.0
1954,129.0
3754,126.0
2347,100.0
3757,128.0
19,126.0
3239,84.5
3813,77.5
3027,702.0
1689,126.0
3972,170.0
1745,126.0
2386,162.0
5113,97.5
4272,141.0
2298,120.0
4828,239.75
3679,86.0
169,172.0
4038,560.0
4317,220.5
1811,187.5
1003,80.0
4048,320.0
232,160.0
2626,90.0
1137,152.0
4577,297.0
2848,160.0
1146,160.0
3897,408.0
783,437.0
3879,185.0
3573,87.5
658,182.5
1321,96.0
752,146.0
851,261.0
2935,176.0
3404,504.0
3132,90.0
1635,148.0
1157,126.0
133,231.0
1238,84.0
3575,110.25
123,270.0
1944,187.5
331,200.0
2455,96.0
3119,185.0
2807,183.75
3032,209.25
3907,180.0
3562,558.0
4537,183.75
852,354.0
755,603.0
3411,118.0
1892,449.5
5000,180.0
2872,108.75
3668,129.0
49,841.0
4852,202.5
4965,826.5
303,148.0
4797,406.0
1978,92.5
1486,210.0
1951,144.0
2238,165.0
2390,180.0
3674,105.0
3764,136.0
2744,620.0
3422,420.0
3621,186.0
2408,135.0
3518,306.0
1366,160.0
4844,231.0
2865,207.0
505,304.5
3053,210.0
2149,374.0
1940,126.0
4956,126.0
3836,170.0
1335,100.0
3902,172.0
5014,136.0
1761,407.0
1548,400.0
5138,259.0
1367,162.5
1726,168.0
4659,340.0
3929,488.75
1611,188.75
2613,96.0
2165,121.5
1205,216.0
1991,120.0
4355,560.5
1035,100.0
2198,76.0
1903,199.5
2640,127.5
916,518.0
595,423.5
1527,92.0
2739,189.0
1255,129.0
70,90.0
1566,713.0
2163,168.0
4276,667.0
1294,84.0
2623,152.0
1350,374.0
2135,296.0
834,96.0
3267,148.0
4889,348.0
4714,183.0
1286,160.0
3793,90.0
4789,160.0
2229,190.0
1817,252.0
226,180.0
388,238.0
1912,78.75
1144,118.0
3311,160.0
1521,113.25
1395,783.0
2439,135.0
927,156.0
131,87.0
2714,837.0
1680,123.0
3195,496.0
876,86.0
2348,259.0
2339,98.0
2422,270.0
1169,125.25
506,345.0
775,116.25
4953,120.0
3960,144.0
3676,175.0
4837,187.5
3852,126.0
4135,86.0
3487,200.0
4588,176.25
292,120.0
4424,216.0
3089,561.0
1926,177.0
1059,140.25
2144,589.0
995,68.5
28,483.0
290,481.5
1134,86.0
2012,192.5
4045,124.0
2508,188.75
3255,322.5
3924,96.0
2652,86.5
2859,81.0
3373,168.0
4012,638.0
2682,372.0
2341,152.0
1200,306.0
5133,96.0
4428,429.0
2852,90.0
1068,363.0
4266,86.0
796,114.0
2451,108.0
4049,90.0
5103,172.0
3171,252.0
1082,207.0
5,136.0
3887,170.0
4658,180.0
543,86.0
138,126.0
221,176.0
22,148.0
3870,103.0
4827,129.0
4376,169.0
4074,106.0
4467,338.0
4032,100.0
29,132.0
1752,200.0
2604,292.0
4273,172.0
4932,129.0
3537,170.0
2938,120.0
4993,200.0
1746,206.5
1905,168.0
4138,868.0
1341,122.0
4518,126.0
3006,87.0
4857,575.0
2427,339.25
2325,266.0
1186,126.0
1025,408.0
2088,96.0
1721,176.0
3671,72.5
2958,69.0
739,108.0
4524,120.0
4484,126.0
304,185.0
3185,168.0
2009,224.0
342,456.0
2823,570.0
4282,240.0
2785,352.0
2581,96.0
4342,158.0
2899,95.0
4547,165.0
1779,408.0
764,152.0
1870,170.0
343,162.0
2373,135.0
4164,408.75
2601,489.5
866,551.0
933,97.0
2858,110.0
4499,234.0
5248,206.25
98,560.0
1625,106.0
2005,216.0
1593,333.0
2014,476.0
4531,139.5
259,96.0
4990,160.0
1108,129.0
2321,146.0
264,200.0
2085,98.0
54,306.0
2505,330.0
5039,408.0
4810,696.0
858,319.0
1299,184.0
4925,96.0
1508,102.75
3560,812.0
2383,86.0
2931,98.0
1840,204.0
4185,180.0
3919,98.0
3153,126.0
2963,649.0
4728,280.0
1647,572.0
784,120.0
1258,132.0
5050,259.0
3607,120.0
4821,128.25
5174,96.0
478,183.75
601,462.0
2824,110.0
4178,120.0
2657,160.0
170,96.0
5134,86.0
255,168.0
3766,190.0
6,120.0
2197,180.0
695,660.0
3600,168.75
2772,266.0
4401,527.0
3515,128.0
4260,306.0
991,429.0
1675,496.0
1844,195.0
2213,222.0
4727,127.5
971,352.0
4556,98.0
4390,135.0
3101,152.0
2827,112.5
2190,216.0
4154,216.0
1697,173.25
1520,264.0
817,725.0
4867,120.0
4774,319.0
4975,140.0
4250,126.75
4505,630.0
2362,238.0
147,150.0
2671,286.0
142,276.0
1481,161.25
4500,340.0
819,148.0
2440,160.0
